origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Gannawarra,Swan Hill,Tragowel,Mallee,-35.74140499234074,143.98668116834165,Lake Boga,Mallee,-35.21981010945133,143.40895947635028,165355,27430,78.1041194264713,72.53303498533458,13.088204166792657,1.2246379002751655,27.46696501466542,5.070908046324575,0.44933627649602376
Casey,Greater Bendigo,Endeavour Hills,Melbourne,-38.05979577052403,145.30002452714226,Bendigo,Bendigo Loddon,-36.76159987473658,144.2964199597455,163556,25432,169.39271150758913,70.91516055662892,16.025092323118688,3.4905475800337498,29.08483944337108,6.209493995940228,1.1684071510675242
Cardinia,Greater Geelong,Officer,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,Highton,Geelong and the Bellarine,-38.151801049319516,144.39223976363152,163336,29087,94.84277441179407,70.41313611206348,15.908311701033453,3.001787725914679,29.58686388793652,6.277244453151785,1.1571239653230152
East Gippsland,Melbourne,Lake Tyers Beach,Lakes,-37.804803484094386,147.83505312804294,Flemington,Melbourne,-37.81361503191175,144.9567973261259,163139,35791,252.84746320774627,72.0808635580701,15.500891877478715,3.099197616756263,27.919136441929886,5.88577838530333,1.050024825455593
Melbourne,East Gippsland,Kensington (Vic.),Melbourne,-37.81361503191175,144.9567973261259,Swan Reach (Vic.),Lakes,-37.804803484094386,147.83505312804294,162762,43919,252.84746320774659,70.25165579189246,15.025620230766396,2.750027647731043,29.74834420810754,6.4449933031051465,1.12249788034062
Greater Geelong,Cardinia,Highton,Geelong and the Bellarine,-38.151801049319516,144.39223976363152,Officer,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,162281,30194,94.84277441179408,69.446823719351,15.139788391740252,2.7914543292190706,30.553176280648998,6.445609775636088,1.233662597593064
Casey,Ballarat,Narre Warren,Melbourne,-38.05979577052403,145.30002452714226,Mount Helen,Ballarat,-37.560758619880346,143.84044028877062,161926,26553,139.7129247654515,71.10470214789471,16.160468362091326,3.1156207156355373,28.895297852105283,6.270765658387164,1.1727579264602348
Greater Bendigo,Casey,California Gully,Bendigo Loddon,-36.76159987473658,144.2964199597455,Lynbrook,Melbourne,-38.05979577052403,145.30002452714226,161858,25145,169.39271150758904,70.21586823017707,15.066292676296506,3.2182530366123387,29.78413176982293,6.223356275253617,1.165218895575134
Greater Bendigo,Melton,Golden Square,Bendigo Loddon,-36.76159987473658,144.2964199597455,Thornhill Park,Melbourne,-37.72452997948302,144.6727150449748,161663,30872,112.13412742606987,68.0786574540866,14.261148190989898,2.8751167552253762,31.92134254591341,6.3904542164873845,1.2915756852217266
Nillumbik,Greater Geelong,Eltham (Vic.),Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,Ocean Grove,Geelong and the Bellarine,-38.151801049319516,144.39223976363152,160071,27099,86.09888339532372,69.2773831612222,16.912495080308112,2.9374465081120253,30.722616838777796,6.870076403595904,1.0526578830643902
Mildura,Melbourne,Mildura,Mallee,-34.25054742529868,142.13043425406676,Melbourne,Melbourne,-37.81361503191175,144.9567973261259,159330,32187,470.64362414195375,72.4144856586958,15.260151886022722,3.143789619029687,27.58551434130421,5.752212389380531,1.1014874788175484
Ballarat,Casey,Alfredton,Ballarat,-37.560758619880346,143.84044028877062,Doveton,Melbourne,-38.05979577052403,145.30002452714226,158510,25992,139.7129247654515,70.27884676045676,15.631190461169641,2.8143334805375053,29.721153239543245,6.306226736483503,1.1128635417323829
Greater Geelong,Nillumbik,Bell Post Hill,Geelong and the Bellarine,-38.151801049319516,144.39223976363152,Diamond Creek,Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,156668,26712,86.0988833953237,66.83113335205658,15.086041820920673,2.4159368856435264,33.168866647943425,6.9893022187045215,1.004672300661271
Latrobe (Vic.),Bass Coast,Traralgon,Gippsland,-38.213057179642476,146.42477587409678,Cowes,Phillip Island,-38.527845172196216,145.4582565574395,156192,20321,91.24009085765073,65.82795533702111,13.46739909854538,2.3861657447244418,34.1720446629789,6.556033599672198,1.5128815816431058
Bass Coast,Latrobe (Vic.),Cape Paterson,Phillip Island,-38.527845172196216,145.4582565574395,Moe,Gippsland,-38.213057179642476,146.42477587409678,155128,20441,91.24009085765067,64.35910989634367,12.542545510803983,2.4212263421174773,35.64089010365634,6.75700067041411,1.603836831519777
Wangaratta,Moira,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,Bundalong South,Central Murray,-36.0172158101163,145.67529156599454,154994,24077,71.42650952107832,73.39703472392479,11.035911067525195,1.4310231363794728,26.602965276075203,4.0408015794159775,0.48840600281301216
Monash,Baw Baw,Mulgrave (Vic.),Melbourne,-37.89728696736875,145.1372060686583,Warragul,Gippsland,-38.139765047023694,145.94938812228204,153791,45416,76.08486380151014,70.42349682361126,14.377954496687062,2.726427424231587,29.576503176388734,6.187618261146621,1.1053962845680176
Wyndham,Greater Bendigo,Tarneit,Melbourne,-37.880242042143955,144.68509738538478,Bendigo,Bendigo Loddon,-36.76159987473658,144.2964199597455,152923,27283,129.04804909879934,70.57996508046533,16.07802619619024,3.0243978995965293,29.420034919534665,6.317558509838285,1.1940649869542188
Moira,Wangaratta,Nathalia,Central Murray,-36.0172158101163,145.67529156599454,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,152832,23567,71.4265095210782,71.61458333333334,12.612541876046901,2.1147403685092128,28.385416666666668,4.47288525963149,0.5960793551088777
Greater Bendigo,Greater Shepparton,Heathcote (Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,Shepparton,Goulburn,-36.38940852443266,145.38258615315812,152799,19463,105.4516166608158,70.67978193574565,15.292639349733964,2.3619264523982486,29.320218064254348,5.84427908559611,0.8507909083174627
Boroondara,Latrobe (Vic.),Hawthorn East,Melbourne,-37.82287315293132,145.05963609635518,Morwell,Gippsland,-38.213057179642476,146.42477587409678,152316,38493,127.21351091839828,71.17768323747997,15.69368943512172,2.8158565088368914,28.82231676252002,6.023661335644318,1.238871819112897
Greater Shepparton,Greater Bendigo,Shepparton,Goulburn,-36.38940852443266,145.38258615315812,Ascot (Greater Bendigo - Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,151954,19270,105.45161666081584,71.05834660489359,14.970319965252642,2.400726535662108,28.941653395106414,5.90310225462969,0.888426760730221
Melbourne,Mildura,Flemington,Melbourne,-37.81361503191175,144.9567973261259,Irymple (Vic.),Mallee,-34.25054742529868,142.13043425406676,151524,30090,470.64362414195415,73.1435284179404,15.515033922018953,2.943428103798738,26.85647158205961,5.602412819091366,1.00776114674903
Latrobe (Vic.),Boroondara,Churchill (Vic.),Gippsland,-38.213057179642476,146.42477587409678,Glen Iris (Vic.),Melbourne,-37.82287315293132,145.05963609635518,150933,37828,127.21351091839851,70.39282330570518,15.173620083083222,2.8880364135079803,29.607176694294818,6.137160196908562,1.2243843294706922
Melbourne,Wellington,East Melbourne,Melbourne,-37.81361503191175,144.9567973261259,Sale,Gippsland,-38.08514705389654,146.99369744746866,150906,52938,181.13214921816618,68.17820364995427,14.955005102514148,2.480352007209786,31.821796350045723,6.701522802274264,1.131167746809272
Greater Bendigo,Wyndham,Kennington,Bendigo Loddon,-36.76159987473658,144.2964199597455,Tarneit,Melbourne,-37.880242042143955,144.68509738538478,150520,27053,129.04804909879942,68.86460271060324,15.231862875365401,2.839489768801488,31.13539728939676,6.413765612543183,1.1579856497475418
Baw Baw,Monash,Trafalgar East,Gippsland,-38.139765047023694,145.94938812228204,Mulgrave (Vic.),Melbourne,-37.89728696736875,145.1372060686583,150285,38347,76.08486380151008,70.70432844262568,15.37478790298433,2.656286389193865,29.29567155737432,6.23415510529993,0.9269055461290217
Bass Coast,Boroondara,Glen Forbes,Phillip Island,-38.527845172196216,145.4582565574395,Balwyn North,Melbourne,-37.82287315293132,145.05963609635518,149570,31987,85.78450757573957,65.71772414254195,14.089723875108644,2.7913351607942767,34.282275857458046,6.93722003075483,1.1827238082503178
Mitchell,Wyndham,Beveridge,Goulburn,-37.28781680323136,145.011313351489,Laverton North,Melbourne,-37.880242042143955,144.68509738538478,149360,35488,71.87312821678735,70.72174611676486,15.606588109266204,3.2699517943224428,29.278253883235138,5.994911622924478,1.173004820567756
Boroondara,Bass Coast,Hawthorn (Vic.),Melbourne,-37.82287315293132,145.05963609635518,Surf Beach (Vic.),Phillip Island,-38.527845172196216,145.4582565574395,148563,31521,85.78450757573968,69.11142074406145,15.219132623870008,2.8694897114355524,30.88857925593856,6.446423402866124,1.0662143333131398
Greater Shepparton,Mitchell,Kialla West,Goulburn,-36.38940852443266,145.38258615315812,Broadford,Goulburn,-37.28781680323136,145.011313351489,147939,36612,105.22028435419399,69.31978720959314,12.804601896727705,2.3151434037001737,30.68021279040686,5.623263642447225,0.8381833052812309
Boroondara,Baw Baw,Kew (Vic.),Melbourne,-37.82287315293132,145.05963609635518,Yarragon,Gippsland,-38.139765047023694,145.94938812228204,146460,43182,85.57334470141747,67.63075242387,15.322272292776184,2.582957804178615,32.36924757613,7.061313669261232,1.231052847193773
Whittlesea,Greater Bendigo,Thomastown,Melbourne,-37.64732987572091,145.04883542188267,Kangaroo Flat (Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,146407,27746,118.91307882029089,70.85863380849277,15.392706632879575,2.8816928152342443,29.141366191507235,6.067332846107085,1.0996741959059335
Greater Bendigo,Whittlesea,Marong,Bendigo Loddon,-36.76159987473658,144.2964199597455,Mill Park,Melbourne,-37.64732987572091,145.04883542188267,146322,27508,118.91307882029085,69.26026161479477,14.825521794398655,2.629816432252156,30.739738385205236,6.185672694468365,1.1221825836169546
Wyndham,Mitchell,Laverton North,Melbourne,-37.880242042143955,144.68509738538478,Beveridge,Goulburn,-37.28781680323136,145.011313351489,144943,34800,71.87312821678745,72.04142318014668,14.46706636401896,3.21505695342307,27.95857681985332,5.7574356816127725,1.2397977135839606
Greater Bendigo,Stonnington,Sedgwick,Bendigo Loddon,-36.76159987473658,144.2964199597455,Malvern (Vic.),Melbourne,-37.854614836621806,145.0219008455041,144833,42708,137.4337769418054,71.14193588477764,15.355616468622483,2.7659442254182403,28.85806411522236,5.968943541872363,1.1040301588726327
Maroondah,Greater Geelong,Croydon (Vic.),Melbourne,-37.80513722873037,145.2597603784514,Newcomb,Geelong and the Bellarine,-38.151801049319516,144.39223976363152,144727,29823,85.24909910460242,70.38424067382036,16.56290809593234,2.803208800016583,29.615759326179635,6.370615020003179,1.1456051738790964
Wellington,Melbourne,Sale,Gippsland,-38.08514705389654,146.99369744746866,West Melbourne,Melbourne,-37.81361503191175,144.9567973261259,144528,38186,181.13214921816623,70.7399258275213,15.47935348167829,2.870724011956161,29.26007417247869,6.053498284069523,1.0710727333111922
Greater Geelong,Maroondah,Leopold,Geelong and the Bellarine,-38.151801049319516,144.39223976363152,Croydon (Vic.),Melbourne,-37.80513722873037,145.2597603784514,144508,30157,85.24909910460258,68.97611204915991,15.071137930079995,2.7770088853212282,31.02388795084009,6.504138179201152,1.233841725025604
Stonnington,Greater Bendigo,Prahran,Melbourne,-37.854614836621806,145.0219008455041,Big Hill (Greater Bendigo - Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,141164,41484,137.43377694180543,72.25354906350061,15.912697288260464,2.6026465671134282,27.74645093649939,5.764217505879686,0.9350825989629084
Glen Eira,Ballarat,Caulfield North,Melbourne,-37.8980879886572,145.04147896041195,Sebastopol (Vic.),Ballarat,-37.560758619880346,143.84044028877062,140071,31901,112.08678594398938,70.96758072691706,16.162517580369958,2.901385725810482,29.032419273082937,6.183292758672387,1.0151994345724669
Mildura,Swan Hill,Kulwin (Vic.),Mallee,-34.25054742529868,142.13043425406676,Woorinen,Mallee,-35.21981010945133,143.40895947635028,138824,21284,158.94767562700747,74.4856797095603,12.89042240534778,2.073848902207111,25.514320290439695,4.145536794790526,0.7203365412320637
Monash,Bass Coast,Mount Waverley,Melbourne,-37.89728696736875,145.1372060686583,Rhyll,Phillip Island,-38.527845172196216,145.4582565574395,137987,30532,75.51723317363546,68.61153586932103,14.13104132998036,2.6118402458202588,31.38846413067898,6.322334712690327,1.1370636364295188
Swan Hill,Mildura,Tresco,Mallee,-35.21981010945133,143.40895947635028,Ouyen,Mallee,-34.25054742529868,142.13043425406676,137870,20715,158.94767562700744,74.14013200841373,12.091825632842532,1.924276492347864,25.859867991586277,4.644230071806774,0.7920504823384347
Ballarat,Glen Eira,Ballarat Central,Ballarat,-37.560758619880346,143.84044028877062,Caulfield South,Melbourne,-37.8980879886572,145.04147896041195,137622,31656,112.08678594398911,69.9808170205345,15.318045080001744,2.774265742395838,30.01918297946549,6.2642600746973605,1.0528839865719144
Bass Coast,Monash,Inverloch,Phillip Island,-38.527845172196216,145.4582565574395,Mount Waverley,Melbourne,-37.89728696736875,145.1372060686583,137258,30276,75.5172331736356,63.631263751475316,12.929665301840329,2.7043961007737254,36.36873624852468,7.139838843637529,1.2196010432907372
Baw Baw,Boroondara,Athlone,Gippsland,-38.139765047023694,145.94938812228204,Hawthorn (Vic.),Melbourne,-37.82287315293132,145.05963609635518,136377,32894,85.57334470141744,69.70016938340042,16.093622824963152,2.713800714196675,30.29983061659957,6.460766844849204,0.9818371132962304
Whittlesea,Ballarat,Epping (Vic.),Melbourne,-37.64732987572091,145.04883542188267,Cardigan,Ballarat,-37.560758619880346,143.84044028877062,131018,23488,106.88571723172689,71.92828466317606,15.844387794043566,3.3468683692317085,28.07171533682395,6.0342853653696436,1.3028744142026287
Monash,Ballarat,Mount Waverley,Melbourne,-37.89728696736875,145.1372060686583,Cardigan,Ballarat,-37.560758619880346,143.84044028877062,130980,31341,120.0257682976943,71.98579935868071,16.221560543594443,2.7141548327989007,28.014200641319288,5.79325087799664,1.1673537944724386
Ballarat,Monash,Lake Gardens,Ballarat,-37.560758619880346,143.84044028877062,Chadstone,Melbourne,-37.89728696736875,145.1372060686583,130648,31366,120.02576829769437,70.96702590165943,15.521094850284733,2.7241136488886166,29.03297409834058,6.046782193374564,1.17185108076664
Hume,Greater Shepparton,Wildwood,Melbourne,-37.61916005016096,144.88102921785145,Shepparton,Goulburn,-36.38940852443266,145.38258615315812,130543,25900,143.81175496966296,71.63616586105728,16.056778226331552,2.7990776985361143,28.36383413894272,6.125184805006779,1.0586550025662043
Monash,Latrobe (Vic.),Mulgrave (Vic.),Melbourne,-37.89728696736875,145.1372060686583,Traralgon,Gippsland,-38.213057179642476,146.42477587409678,130518,32977,118.07566596895673,72.23448106774545,15.541151412065767,2.867037496743744,27.765518932254558,5.7103234802862435,1.0695842719011937
Latrobe (Vic.),Monash,Morwell,Gippsland,-38.213057179642476,146.42477587409678,Hughesdale,Melbourne,-37.89728696736875,145.1372060686583,130195,32330,118.0756659689567,70.98122047697684,15.404585429547984,3.0730826836668075,29.01877952302316,5.915741771957449,1.1359883252045009
Ballarat,Whittlesea,Ballarat East,Ballarat,-37.560758619880346,143.84044028877062,Bundoora (Vic.),Melbourne,-37.64732987572091,145.04883542188267,130180,23620,106.8857172317267,70.6491012444308,15.323398371485636,3.263942233830081,29.35089875556921,6.206790597634045,1.341219849439238
Greater Bendigo,Ballarat,Longlea,Bendigo Loddon,-36.76159987473658,144.2964199597455,Ballarat Central,Ballarat,-37.560758619880346,143.84044028877062,128997,17822,97.61746609765873,67.84576385497337,13.9933486825275,2.7791343984743833,32.15423614502663,6.7482189508283135,1.1217315131359644
Ballarat,Greater Bendigo,Ballarat North,Ballarat,-37.560758619880346,143.84044028877062,Strathfieldsaye,Bendigo Loddon,-36.76159987473658,144.2964199597455,127964,17577,97.61746609765864,69.18820918383295,14.534556594042074,2.797661842393173,30.811790816167044,6.277546810040324,1.1526679378575224
