origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Hepburn,Horsham,Trentham,Spa Country,-37.35070067798535,144.060187683293,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,12,10,179.85787130973566,83.33333333333334,8.333333333333332,8.333333333333332,16.666666666666664,16.666666666666664,0.0
Maroondah,Towong,Croydon South,Melbourne,-37.80413324409861,145.25924593394433,Walwa,High Country,-36.21145135637672,147.42178650240214,12,10,261.2060352047418,83.33333333333334,25.0,0.0,16.666666666666664,8.333333333333332,0.0
Corangamite,Gannawarra,Gellibrand Lower,Great Ocean Road,-38.31940076197493,143.0958198579697,Macorna,Mallee,-35.73935184266779,143.98617665366075,12,10,297.5715885283544,41.66666666666667,0.0,0.0,58.333333333333336,8.333333333333332,0.0
Warrnambool,Swan Hill,Bushfield,Great Ocean Road,-38.37525163167914,142.48686766993393,Castle Donnington,Mallee,-35.22944126996841,143.41749828035876,12,11,359.4712282636167,91.66666666666666,33.33333333333333,0.0,8.333333333333332,0.0,0.0
Swan Hill,Pyrenees,Swan Hill,Mallee,-35.22944126996841,143.41749828035876,Avoca (Vic.),Ballarat,-37.384342837390406,143.41865683282327,12,9,239.61414419803785,66.66666666666666,8.333333333333332,0.0,33.33333333333333,0.0,0.0
South Gippsland,Hindmarsh,Dumbalk,Gippsland,-38.51954182157475,145.95260113431974,Dimboola,Wimmera,-36.31836264836346,141.83780896407566,12,3,438.0551740470058,25.0,8.333333333333332,0.0,75.0,0.0,8.333333333333332
Ararat,Moira,Bornes Hill,Central Highlands,-37.325550818468905,142.92351607556006,Yarrawonga (Vic.),Central Murray,-36.012756256772704,145.66977243213532,12,12,285.1170051117719,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0
Bass Coast,Loddon,Woolamai,Phillip Island,-38.527542542877434,145.46079896834678,Auchmore,Bendigo Loddon,-36.4550804760836,143.92631495641191,12,10,267.2612957491751,75.0,8.333333333333332,0.0,25.0,0.0,0.0
Gannawarra,Wangaratta,Leitchville,Mallee,-35.73935184266779,143.98617665366075,Hansonville,High Country,-36.37370291551564,146.3366016864766,12,11,222.7447209222178,58.333333333333336,8.333333333333332,0.0,41.66666666666667,0.0,0.0
Hindmarsh,Macedon Ranges,Dimboola,Wimmera,-36.31836264836346,141.83780896407566,Gisborne,Macedon,-37.3798361232659,144.5841119093147,12,10,271.36222688692254,83.33333333333334,25.0,0.0,16.666666666666664,8.333333333333332,0.0
Mornington Peninsula,Towong,Tyabb,Peninsula,-38.287997170251494,145.02657685054575,Mitta Mitta,High Country,-36.21145135637672,147.42178650240214,12,7,313.441097715683,66.66666666666666,16.666666666666664,0.0,33.33333333333333,0.0,0.0
Buloke,Colac Otway,Rich Avon,Wimmera,-36.11992483355926,143.07087986220304,Warrion,Great Ocean Road,-38.41299105402987,143.61729667481328,12,4,259.52002487031655,100.0,0.0,25.0,0.0,0.0,0.0
Yarriambiack,Wodonga,Rupanyup,Wimmera,-36.276934841795615,142.45951240921434,West Wodonga,Murray East,-36.13000861559989,146.88124164163418,12,10,397.04531499286196,91.66666666666666,16.666666666666664,0.0,8.333333333333332,0.0,0.0
Buloke,West Wimmera,Watchupga,Wimmera,-36.11992483355926,143.07087986220304,Kaniva,Western Grampians,-36.726283868785075,141.30425333561487,12,10,171.8418677325835,83.33333333333334,33.33333333333333,0.0,16.666666666666664,0.0,0.0
Strathbogie,South Gippsland,Wahring,Goulburn,-36.784768692435414,145.38652415301266,Nyora (Vic.),Gippsland,-38.51954182157475,145.95260113431974,12,11,199.23021436262596,58.333333333333336,16.666666666666664,8.333333333333332,41.66666666666667,0.0,0.0
Hepburn,Benalla,Daylesford,Spa Country,-37.35070067798535,144.060187683293,Benalla,High Country,-36.547081151597965,145.99153183099918,12,10,193.48991799378936,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0
Swan Hill,Mansfield,Swan Hill,Mallee,-35.22944126996841,143.41749828035876,Merton,High Country,-37.0783858520291,146.0652756768719,12,10,314.26946851133596,91.66666666666666,50.0,0.0,8.333333333333332,0.0,0.0
Baw Baw,Hindmarsh,Warragul,Gippsland,-38.13930722747895,145.95367686001762,Yanac,Wimmera,-36.31836264836346,141.83780896407566,12,11,416.8171216962556,91.66666666666666,16.666666666666664,0.0,8.333333333333332,0.0,0.0
Buloke,Wodonga,Gil Gil,Wimmera,-36.11992483355926,143.07087986220304,West Wodonga,Murray East,-36.13000861559989,146.88124164163418,12,11,342.21067335352063,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0
Moyne,Loddon,Mortlake (Vic.),Great Ocean Road,-38.259529708272304,142.46182737154044,Inglewood (Vic.),Bendigo Loddon,-36.4550804760836,143.92631495641191,12,10,238.7655090074272,75.0,0.0,0.0,25.0,0.0,0.0
Yarriambiack,East Gippsland,Murtoa,Wimmera,-36.276934841795615,142.45951240921434,Lindenow,Lakes,-37.794405216667975,147.83852324975172,12,12,506.29793238041196,58.333333333333336,16.666666666666664,0.0,41.66666666666667,33.33333333333333,0.0
Yarriambiack,Nillumbik,Warracknabeal,Wimmera,-36.276934841795615,142.45951240921434,Doreen,Yarra Valley and the Dandenong Ranges,-37.66576187896637,145.152428397953,12,12,284.7271327132152,91.66666666666666,8.333333333333332,8.333333333333332,8.333333333333332,0.0,0.0
Pyrenees,Gannawarra,Natte Yallock,Ballarat,-37.384342837390406,143.41865683282327,Koondrook,Mallee,-35.73935184266779,143.98617665366075,12,9,189.8064205092351,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0
Greater Dandenong,Towong,Springvale (Vic.),Melbourne,-37.986216161525185,145.18810081764852,Towong,High Country,-36.21145135637672,147.42178650240214,12,11,279.6055877737261,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0
Alpine,Swan Hill,Falls Creek (Vic.),High Country,-36.690262323461276,146.94768450330668,Piangil,Mallee,-35.22944126996841,143.41749828035876,12,9,356.81090515742204,50.0,25.0,0.0,50.0,0.0,0.0
Colac Otway,Moira,Colac,Great Ocean Road,-38.41299105402987,143.61729667481328,Koonoomoo,Central Murray,-36.012756256772704,145.66977243213532,12,12,322.8830672542292,83.33333333333334,8.333333333333332,0.0,16.666666666666664,8.333333333333332,0.0
Loddon,Bass Coast,Inglewood (Vic.),Bendigo Loddon,-36.4550804760836,143.92631495641191,Grantville,Phillip Island,-38.527542542877434,145.46079896834678,12,12,267.2612957491751,75.0,25.0,0.0,25.0,0.0,0.0
East Gippsland,Gannawarra,Eastwood (Vic.),Lakes,-37.794405216667975,147.83852324975172,Cohuna,Mallee,-35.73935184266779,143.98617665366075,12,12,412.21382189311674,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0
Melton,Unincorporated Vic,Ravenhall,Melbourne,-37.72214220491137,144.66696598468297,French Island,Phillip Island,-38.06957277269692,145.85886083152104,12,9,111.49131257900875,91.66666666666666,0.0,16.666666666666664,8.333333333333332,0.0,0.0
Pyrenees,South Gippsland,Beaufort (Vic.),Ballarat,-37.384342837390406,143.41865683282327,Korumburra,Gippsland,-38.51954182157475,145.95260113431974,12,9,255.51611874387982,75.0,8.333333333333332,8.333333333333332,25.0,0.0,0.0
Warrnambool,Wodonga,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,Wodonga,Murray East,-36.13000861559989,146.88124164163418,12,12,462.08548226546094,66.66666666666666,25.0,0.0,33.33333333333333,0.0,0.0
Golden Plains,Alpine,Teesdale (Vic.),Geelong and the Bellarine,-37.88216884351768,143.97231278993613,Porepunkah,High Country,-36.690262323461276,146.94768450330668,12,11,294.6887822580797,83.33333333333334,16.666666666666664,0.0,16.666666666666664,8.333333333333332,0.0
Moira,Horsham,Yarrawonga (Vic.),Central Murray,-36.012756256772704,145.66977243213532,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,12,11,321.19312554980934,100.0,8.333333333333332,33.33333333333333,0.0,0.0,0.0
Wodonga,West Wimmera,Barnawartha North,Murray East,-36.13000861559989,146.88124164163418,Serviceton,Western Grampians,-36.726283868785075,141.30425333561487,12,12,503.2713839785881,75.0,33.33333333333333,0.0,25.0,8.333333333333332,0.0
Wodonga,Moyne,Barnawartha North,Murray East,-36.13000861559989,146.88124164163418,Hexham (Vic.),Great Ocean Road,-38.259529708272304,142.46182737154044,12,12,457.4183665602141,75.0,25.0,0.0,25.0,0.0,0.0
Strathbogie,Warrnambool,Euroa,Goulburn,-36.784768692435414,145.38652415301266,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,12,12,310.72983648076644,75.0,0.0,0.0,25.0,0.0,0.0
Warrnambool,Murrindindi,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,Alexandra (Vic.),High Country,-37.308016639018476,145.55761279358393,12,8,294.58451827921067,41.66666666666667,0.0,0.0,58.333333333333336,8.333333333333332,8.333333333333332
Glenelg,Strathbogie,Wando Vale,Great Ocean Road,-38.16418162243437,141.54725588044482,Tabilk,Goulburn,-36.784768692435414,145.38652415301266,12,10,371.8648482705275,75.0,0.0,0.0,25.0,0.0,0.0
Swan Hill,Bass Coast,Robinvale,Mallee,-35.22944126996841,143.41749828035876,Cape Woolamai,Phillip Island,-38.527542542877434,145.46079896834678,12,12,409.2643274369297,58.333333333333336,8.333333333333332,0.0,41.66666666666667,16.666666666666664,8.333333333333332
Knox,Towong,Rowville,Melbourne,-37.87935573451447,145.24961212130876,Tallangatta,High Country,-36.21145135637672,147.42178650240214,12,12,267.49373404228567,83.33333333333334,58.333333333333336,0.0,16.666666666666664,0.0,0.0
Mansfield,Glenelg,Mansfield (Vic.),High Country,-37.0783858520291,146.0652756768719,Grassdale (Vic.),Great Ocean Road,-38.16418162243437,141.54725588044482,12,7,415.7779787051831,75.0,58.333333333333336,0.0,25.0,8.333333333333332,0.0
East Gippsland,Northern Grampians,Goongerah,Lakes,-37.794405216667975,147.83852324975172,Sutherland (Vic.),Central Highlands,-36.97289618282438,142.8341379342186,12,11,451.4345964258102,41.66666666666667,16.666666666666664,0.0,58.333333333333336,8.333333333333332,0.0
Mitchell,Queenscliffe,Sunday Creek,Goulburn,-37.28867843225204,145.01093817127924,Queenscliff (Vic.),Geelong and the Bellarine,-38.26831868727238,144.65169854525757,12,10,113.41391865727076,25.0,0.0,0.0,75.0,8.333333333333332,0.0
Towong,Manningham,Tallangatta,High Country,-36.21145135637672,147.42178650240214,Doncaster,Melbourne,-37.776058535506564,145.1441533342769,12,12,266.78862892764056,75.0,8.333333333333332,8.333333333333332,25.0,8.333333333333332,0.0
Yarriambiack,Bass Coast,Murtoa,Wimmera,-36.276934841795615,142.45951240921434,Wonthaggi,Phillip Island,-38.527542542877434,145.46079896834678,12,11,364.528221773453,58.333333333333336,8.333333333333332,0.0,41.66666666666667,16.666666666666664,0.0
Unincorporated Vic,Port Phillip,Baw Baw Village,Phillip Island,-38.06957277269692,145.85886083152104,South Melbourne,Melbourne,-37.86083503727948,144.98081873927535,12,12,80.39596082267194,100.0,33.33333333333333,0.0,0.0,0.0,0.0
Gannawarra,Benalla,Mystic Park,Mallee,-35.73935184266779,143.98617665366075,Benalla,High Country,-36.547081151597965,145.99153183099918,11,11,201.22059547171924,54.54545454545454,0.0,0.0,45.45454545454545,9.090909090909092,0.0
Gannawarra,Glenelg,Leitchville,Mallee,-35.73935184266779,143.98617665366075,Mumbannar,Great Ocean Road,-38.16418162243437,141.54725588044482,11,9,345.9008353890109,45.45454545454545,0.0,9.090909090909092,54.54545454545454,0.0,0.0
Moyne,Alpine,Purnim,Great Ocean Road,-38.259529708272304,142.46182737154044,Bright (Vic.),High Country,-36.690262323461276,146.94768450330668,11,6,432.54801679637205,100.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0
Warrnambool,Alpine,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,Bright (Vic.),High Country,-36.690262323461276,146.94768450330668,11,11,435.621670444431,45.45454545454545,18.181818181818183,0.0,54.54545454545454,0.0,0.0
Bass Coast,Gannawarra,North Wonthaggi,Phillip Island,-38.527542542877434,145.46079896834678,Horfield,Mallee,-35.73935184266779,143.98617665366075,11,7,336.45074232069277,81.81818181818183,27.27272727272727,9.090909090909092,18.181818181818183,0.0,0.0
Gannawarra,Surf Coast,Cohuna,Mallee,-35.73935184266779,143.98617665366075,Wensleydale,Great Ocean Road,-38.34001966417261,144.21173470770407,11,10,289.8729127785907,54.54545454545454,18.181818181818183,0.0,45.45454545454545,0.0,0.0
Corangamite,Loddon,Pomborneit North,Great Ocean Road,-38.31940076197493,143.0958198579697,Wehla,Bendigo Loddon,-36.4550804760836,143.92631495641191,11,10,219.9021211925642,100.0,18.181818181818183,0.0,0.0,0.0,0.0
Loddon,Southern Grampians,Wedderburn (Vic.),Bendigo Loddon,-36.4550804760836,143.92631495641191,Dunkeld (Vic.),Western Grampians,-37.70548900510929,142.034328316408,11,11,217.93983417154422,54.54545454545454,0.0,0.0,45.45454545454545,0.0,0.0
Benalla,Warrnambool,Benalla,High Country,-36.547081151597965,145.99153183099918,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,11,10,370.1032731894102,90.9090909090909,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092
Gannawarra,Corangamite,Murrabit,Mallee,-35.73935184266779,143.98617665366075,Cobden,Great Ocean Road,-38.31940076197493,143.0958198579697,11,9,297.5715885283544,81.81818181818183,0.0,0.0,18.181818181818183,0.0,0.0
Latrobe (Vic.),Queenscliffe,Traralgon,Gippsland,-38.214106711553,146.4199477751795,Queenscliff (Vic.),Geelong and the Bellarine,-38.26831868727238,144.65169854525757,11,10,154.54319747104697,27.27272727272727,0.0,0.0,72.72727272727273,18.181818181818183,0.0
Macedon Ranges,West Wimmera,Lancefield,Macedon,-37.3798361232659,144.5841119093147,Goroke,Western Grampians,-36.726283868785075,141.30425333561487,11,9,299.97884676481954,63.63636363636363,9.090909090909092,0.0,36.36363636363637,18.181818181818183,0.0
South Gippsland,Indigo,Nyora (Vic.),Gippsland,-38.51954182157475,145.95260113431974,Yackandandah,High Country,-36.20375467405744,146.6957856753843,11,9,265.7457007861993,100.0,72.72727272727273,9.090909090909092,0.0,0.0,0.0
Wodonga,South Gippsland,Bandiana,Murray East,-36.13000861559989,146.88124164163418,Leongatha,Gippsland,-38.51954182157475,145.95260113431974,11,11,278.0980204948383,72.72727272727273,36.36363636363637,0.0,27.27272727272727,9.090909090909092,0.0
Horsham,Benalla,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,Benalla,High Country,-36.547081151597965,145.99153183099918,11,10,339.5276552156602,54.54545454545454,9.090909090909092,9.090909090909092,45.45454545454545,9.090909090909092,0.0
Queenscliffe,Macedon Ranges,Queenscliff (Vic.),Geelong and the Bellarine,-38.26831868727238,144.65169854525757,Mount Macedon,Macedon,-37.3798361232659,144.5841119093147,11,5,98.97293115462672,45.45454545454545,36.36363636363637,0.0,54.54545454545454,0.0,0.0
Northern Grampians,Moira,Halls Gap,Central Highlands,-36.97289618282438,142.8341379342186,Katunga,Central Murray,-36.012756256772704,145.66977243213532,11,11,275.0361266379773,54.54545454545454,18.181818181818183,0.0,45.45454545454545,0.0,0.0
Swan Hill,South Gippsland,Swan Hill,Mallee,-35.22944126996841,143.41749828035876,Nyora (Vic.),Gippsland,-38.51954182157475,145.95260113431974,11,6,429.7091177020924,90.9090909090909,36.36363636363637,0.0,9.090909090909092,0.0,0.0
Wangaratta,Moyne,Wangaratta (Vic.),High Country,-36.37370291551564,146.3366016864766,Nareeb,Great Ocean Road,-38.259529708272304,142.46182737154044,11,11,401.6725470176556,90.9090909090909,18.181818181818183,0.0,9.090909090909092,0.0,0.0
Greater Bendigo,Towong,Goornong,Bendigo Loddon,-36.76027365719228,144.29640191322605,Towong Upper,High Country,-36.21145135637672,147.42178650240214,11,11,285.9848667717296,63.63636363636363,0.0,0.0,36.36363636363637,9.090909090909092,0.0
South Gippsland,Swan Hill,Nyora (Vic.),Gippsland,-38.51954182157475,145.95260113431974,Swan Hill,Mallee,-35.22944126996841,143.41749828035876,11,7,429.7091177020924,81.81818181818183,9.090909090909092,0.0,18.181818181818183,0.0,0.0
Alpine,Moyne,Myrtleford,High Country,-36.690262323461276,146.94768450330668,Nareeb,Great Ocean Road,-38.259529708272304,142.46182737154044,11,5,432.548016796372,90.9090909090909,36.36363636363637,0.0,9.090909090909092,0.0,0.0
East Gippsland,Pyrenees,Goon Nure,Lakes,-37.794405216667975,147.83852324975172,Trawalla,Ballarat,-37.384342837390406,143.41865683282327,11,11,392.0618359618431,90.9090909090909,0.0,0.0,9.090909090909092,9.090909090909092,0.0
Pyrenees,Wodonga,Carranballac,Ballarat,-37.384342837390406,143.41865683282327,Wodonga,Murray East,-36.13000861559989,146.88124164163418,11,11,338.5077585168371,90.9090909090909,27.27272727272727,9.090909090909092,9.090909090909092,0.0,0.0
Bass Coast,Alpine,North Wonthaggi,Phillip Island,-38.527542542877434,145.46079896834678,Bright (Vic.),High Country,-36.690262323461276,146.94768450330668,11,11,242.66734542448722,54.54545454545454,0.0,0.0,45.45454545454545,0.0,0.0
Loddon,Warrnambool,Mitiamo,Bendigo Loddon,-36.4550804760836,143.92631495641191,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,11,9,248.48518037645698,54.54545454545454,9.090909090909092,0.0,45.45454545454545,0.0,0.0
West Wimmera,Indigo,Karnak,Western Grampians,-36.726283868785075,141.30425333561487,Chiltern,High Country,-36.20375467405744,146.6957856753843,11,11,485.56025359287776,100.0,45.45454545454545,0.0,0.0,0.0,0.0
Northern Grampians,Wangaratta,Stawell,Central Highlands,-36.97289618282438,142.8341379342186,Wangaratta (Vic.),High Country,-36.37370291551564,146.3366016864766,11,9,319.37098816542317,81.81818181818183,18.181818181818183,9.090909090909092,18.181818181818183,0.0,0.0
Surf Coast,Yarriambiack,Torquay (Vic.),Great Ocean Road,-38.34001966417261,144.21173470770407,Warracknabeal,Wimmera,-36.276934841795615,142.45951240921434,11,9,276.82976001803473,81.81818181818183,36.36363636363637,0.0,18.181818181818183,0.0,0.0
Wodonga,Pyrenees,Barnawartha North,Murray East,-36.13000861559989,146.88124164163418,Trawalla,Ballarat,-37.384342837390406,143.41865683282327,11,11,338.50775851683704,90.9090909090909,0.0,0.0,9.090909090909092,0.0,0.0
Wangaratta,Colac Otway,Wangaratta (Vic.),High Country,-36.37370291551564,146.3366016864766,Apollo Bay (Vic.),Great Ocean Road,-38.41299105402987,143.61729667481328,11,11,330.3172427218821,63.63636363636363,27.27272727272727,0.0,36.36363636363637,9.090909090909092,0.0
Glenelg,Wodonga,Mumbannar,Great Ocean Road,-38.16418162243437,141.54725588044482,West Wodonga,Murray East,-36.13000861559989,146.88124164163418,11,11,523.9688570477555,100.0,36.36363636363637,0.0,0.0,0.0,0.0
West Wimmera,Gannawarra,Gymbowen,Western Grampians,-36.726283868785075,141.30425333561487,Koondrook,Mallee,-35.73935184266779,143.98617665366075,11,9,264.38432755241143,54.54545454545454,18.181818181818183,0.0,45.45454545454545,0.0,0.0
Swan Hill,Warrnambool,Swan Hill,Mallee,-35.22944126996841,143.41749828035876,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,11,11,359.47122826361664,63.63636363636363,0.0,0.0,36.36363636363637,0.0,9.090909090909092
Queenscliffe,Greater Bendigo,Queenscliff (Vic.),Geelong and the Bellarine,-38.26831868727238,144.65169854525757,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605,11,8,170.58949108307922,81.81818181818183,18.181818181818183,0.0,18.181818181818183,0.0,0.0
Towong,Knox,Corryong,High Country,-36.21145135637672,147.42178650240214,Rowville,Melbourne,-37.87935573451447,145.24961212130876,11,11,267.49373404228567,81.81818181818183,0.0,0.0,18.181818181818183,0.0,0.0
Towong,Greater Bendigo,Tallangatta,High Country,-36.21145135637672,147.42178650240214,Kangaroo Flat (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605,11,11,285.9848667717296,63.63636363636363,0.0,0.0,36.36363636363637,9.090909090909092,0.0
Southern Grampians,Wodonga,Yatchaw,Western Grampians,-37.70548900510929,142.034328316408,Wodonga,Murray East,-36.13000861559989,146.88124164163418,11,8,465.0655433737151,72.72727272727273,0.0,0.0,27.27272727272727,0.0,0.0
Wellington,West Wimmera,Sale,Gippsland,-38.08347670583044,146.9867735743447,Goroke,Western Grampians,-36.726283868785075,141.30425333561487,11,9,524.0246111163431,72.72727272727273,9.090909090909092,9.090909090909092,27.27272727272727,0.0,0.0
Surf Coast,Hindmarsh,Bambra,Great Ocean Road,-38.34001966417261,144.21173470770407,Dimboola,Wimmera,-36.31836264836346,141.83780896407566,10,10,307.5331245407709,60.0,20.0,0.0,40.0,0.0,0.0
Mount Alexander,Queenscliffe,Vaughan,Bendigo Loddon,-37.05849514622917,144.23676542972527,Queenscliff (Vic.),Geelong and the Bellarine,-38.26831868727238,144.65169854525757,10,7,139.39569648784433,30.0,0.0,0.0,70.0,0.0,0.0
Colac Otway,Benalla,Elliminyt,Great Ocean Road,-38.41299105402987,143.61729667481328,Baddaginnie,High Country,-36.547081151597965,145.99153183099918,10,10,294.8330559530472,30.0,10.0,0.0,70.0,0.0,10.0
Mansfield,Swan Hill,Merton,High Country,-37.0783858520291,146.0652756768719,Swan Hill,Mallee,-35.22944126996841,143.41749828035876,10,9,314.2694685113359,90.0,10.0,0.0,10.0,0.0,0.0
Surf Coast,Gannawarra,Torquay (Vic.),Great Ocean Road,-38.34001966417261,144.21173470770407,Cannie,Mallee,-35.73935184266779,143.98617665366075,10,8,289.8729127785908,40.0,20.0,0.0,60.0,10.0,0.0
Towong,Maroondah,Bethanga,High Country,-36.21145135637672,147.42178650240214,Croydon (Vic.),Melbourne,-37.80413324409861,145.25924593394433,10,8,261.20603520474185,80.0,0.0,0.0,20.0,0.0,0.0
Horsham,Alpine,Longerenong,Western Grampians,-36.72327426128316,142.19247246514456,Bright (Vic.),High Country,-36.690262323461276,146.94768450330668,10,9,423.8783083364113,80.0,10.0,0.0,20.0,0.0,10.0
Macedon Ranges,Hindmarsh,Lancefield,Macedon,-37.3798361232659,144.5841119093147,Little Desert,Wimmera,-36.31836264836346,141.83780896407566,10,7,271.3622268869225,60.0,0.0,0.0,40.0,0.0,0.0
Bass Coast,Yarriambiack,Cowes,Phillip Island,-38.527542542877434,145.46079896834678,Rupanyup,Wimmera,-36.276934841795615,142.45951240921434,10,9,364.5282217734531,60.0,10.0,0.0,40.0,20.0,0.0
Pyrenees,Wangaratta,Skipton,Ballarat,-37.384342837390406,143.41865683282327,Wangaratta (Vic.),High Country,-36.37370291551564,146.3366016864766,10,8,282.8048934970865,60.0,10.0,0.0,40.0,0.0,0.0
Ararat,Benalla,Lake Bolac,Central Highlands,-37.325550818468905,142.92351607556006,Lima South,High Country,-36.547081151597965,145.99153183099918,10,10,286.07387041555046,60.0,0.0,0.0,40.0,0.0,0.0
West Wimmera,Wellington,Lawloit,Western Grampians,-36.726283868785075,141.30425333561487,Myrtlebank,Gippsland,-38.08347670583044,146.9867735743447,10,9,524.0246111163432,80.0,30.0,0.0,20.0,0.0,0.0
West Wimmera,Wodonga,Serviceton,Western Grampians,-36.726283868785075,141.30425333561487,West Wodonga,Murray East,-36.13000861559989,146.88124164163418,10,10,503.27138397858806,80.0,0.0,0.0,20.0,0.0,0.0
Colac Otway,Wangaratta,Beech Forest,Great Ocean Road,-38.41299105402987,143.61729667481328,Wangaratta (Vic.),High Country,-36.37370291551564,146.3366016864766,10,10,330.31724272188205,60.0,10.0,0.0,40.0,0.0,0.0
Gannawarra,Warrnambool,Horfield,Mallee,-35.73935184266779,143.98617665366075,Dennington,Great Ocean Road,-38.37525163167914,142.48686766993393,10,9,321.8677689078394,60.0,10.0,0.0,40.0,0.0,10.0
Macedon Ranges,Unincorporated Vic,Riddells Creek,Macedon,-37.3798361232659,144.5841119093147,French Island,Phillip Island,-38.06957277269692,145.85886083152104,10,10,135.8356682938281,100.0,20.0,0.0,0.0,0.0,0.0
Yarriambiack,Macedon Ranges,Warracknabeal,Wimmera,-36.276934841795615,142.45951240921434,Gisborne,Macedon,-37.3798361232659,144.5841119093147,10,10,225.3743781263583,70.0,0.0,0.0,30.0,0.0,0.0
Gannawarra,Wellington,Koondrook,Mallee,-35.73935184266779,143.98617665366075,Sale,Gippsland,-38.08347670583044,146.9867735743447,10,7,372.9311522817901,80.0,10.0,0.0,20.0,0.0,0.0
Glenelg,Indigo,Tyrendarra,Great Ocean Road,-38.16418162243437,141.54725588044482,Beechworth,High Country,-36.20375467405744,146.6957856753843,10,8,505.41318296360123,90.0,30.0,0.0,10.0,0.0,0.0
Towong,Mildura,Walwa,High Country,-36.21145135637672,147.42178650240214,Mildura,Mallee,-34.25696924119131,142.1217570104949,10,10,528.0510536370832,50.0,20.0,0.0,50.0,0.0,0.0
Frankston,Towong,Carrum Downs,Peninsula,-38.131299103906926,145.16337945252351,Koetong,High Country,-36.21145135637672,147.42178650240214,10,10,292.57773792534965,80.0,0.0,10.0,20.0,10.0,10.0
Towong,Greater Dandenong,Burrowye,High Country,-36.21145135637672,147.42178650240214,Noble Park,Melbourne,-37.986216161525185,145.18810081764852,10,9,279.6055877737261,80.0,0.0,0.0,20.0,0.0,0.0
Buloke,Bass Coast,Sea Lake,Wimmera,-36.11992483355926,143.07087986220304,Cowes,Phillip Island,-38.527542542877434,145.46079896834678,10,10,341.0429706263699,80.0,0.0,0.0,20.0,0.0,0.0
Glenelg,Mansfield,Grassdale (Vic.),Great Ocean Road,-38.16418162243437,141.54725588044482,Mansfield (Vic.),High Country,-37.0783858520291,146.0652756768719,10,6,415.77797870518305,80.0,60.0,0.0,20.0,10.0,0.0
Murrindindi,Towong,Terip Terip,High Country,-37.308016639018476,145.55761279358393,Tallangatta South,High Country,-36.21145135637672,147.42178650240214,10,8,206.01709266913514,50.0,0.0,0.0,50.0,0.0,0.0
Towong,Moorabool,Mount Alfred,High Country,-36.21145135637672,147.42178650240214,Ballan,Macedon,-37.658771856958744,144.34982354804768,10,10,316.9092073882238,100.0,0.0,0.0,0.0,0.0,0.0
Alpine,Horsham,Bright (Vic.),High Country,-36.690262323461276,146.94768450330668,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,10,9,423.87830833641135,100.0,30.0,0.0,0.0,0.0,0.0
Moira,Buloke,Strathmerton,Central Murray,-36.012756256772704,145.66977243213532,Bunguluke,Wimmera,-36.11992483355926,143.07087986220304,10,9,233.89260481414743,90.0,20.0,0.0,10.0,0.0,0.0
West Wimmera,Surf Coast,Lawloit,Western Grampians,-36.726283868785075,141.30425333561487,Winchelsea,Great Ocean Road,-38.34001966417261,144.21173470770407,10,6,312.90460622946006,90.0,0.0,10.0,10.0,10.0,0.0
Central Goldfields,Yarriambiack,Adelaide Lead,Bendigo Loddon,-37.02905323881371,143.74290351092444,Rupanyup,Wimmera,-36.276934841795615,142.45951240921434,10,7,141.77873815898624,60.0,10.0,0.0,40.0,0.0,0.0
Corangamite,Buloke,Camperdown (Vic.),Great Ocean Road,-38.31940076197493,143.0958198579697,Springfield (Buloke - Vic.),Wimmera,-36.11992483355926,143.07087986220304,10,7,244.5805312267625,100.0,0.0,10.0,0.0,0.0,0.0
Murrindindi,Colac Otway,Kinglake West,High Country,-37.308016639018476,145.55761279358393,Larpent,Great Ocean Road,-38.41299105402987,143.61729667481328,10,9,210.01946258088725,60.0,10.0,0.0,40.0,20.0,0.0
